SEED: 287935935
BEST: -613.2151031494141
t,generation,fitness
3.619044542312622,0,-1603.2887573242188
4.652780055999756,1,-1603.2887573242188
5.4366865158081055,2,-1603.2887573242188
5.849528789520264,3,-1603.2887573242188
6.7408177852630615,4,-1603.2887573242188
7.228728771209717,5,-1603.2887573242188
7.710250377655029,6,-1603.2887573242188
8.717111587524414,7,-1603.2887573242188
10.312758445739746,8,-1603.2887573242188
11.097501993179321,9,-1603.2887573242188
12.304784297943115,10,-1603.2887573242188
13.220704793930054,11,-1603.2887573242188
14.044157028198242,12,-1603.2887573242188
15.193514823913574,13,-1603.2887573242188
16.635575771331787,14,-1603.2887573242188
17.80471134185791,15,-1603.2887573242188
18.92883539199829,16,-1603.2887573242188
19.54161524772644,17,-1603.2887573242188
20.224778413772583,18,-1603.2887573242188
20.900773525238037,19,-1603.2887573242188
22.224705457687378,20,-1603.2887573242188
23.728840112686157,21,-1603.2887573242188
25.04482889175415,22,-1603.2887573242188
25.808749675750732,23,-1603.2887573242188
26.485820531845093,24,-1603.2887573242188
27.435458421707153,25,-1603.2887573242188
28.48473310470581,26,-1603.2887573242188
29.276814460754395,27,-1603.2887573242188
30.124844312667847,28,-1603.2887573242188
31.266279458999634,29,-1603.2887573242188
32.12487006187439,30,-1603.2887573242188
32.88501954078674,31,-1603.2887573242188
33.46482539176941,32,-1603.2887573242188
35.08883452415466,33,-1603.2887573242188
35.61283612251282,34,-1603.2887573242188
36.944926500320435,35,-1603.2887573242188
38.140883684158325,36,-1603.2887573242188
39.792821168899536,37,-1603.2887573242188
41.176812410354614,38,-1603.2887573242188
42.27686834335327,39,-1603.2887573242188
44.005046129226685,40,-1422.797836303711
45.16080570220947,41,-1422.797836303711
46.51766514778137,42,-1422.797836303711
47.55291414260864,43,-1422.797836303711
48.244786977767944,44,-1422.797836303711
49.45686721801758,45,-1396.6375274658203
50.49967074394226,46,-1396.6375274658203
51.868712186813354,47,-1396.6375274658203
53.45278239250183,48,-1340.92138671875
55.12564778327942,49,-1340.92138671875
55.933064222335815,50,-1340.92138671875
56.924997091293335,51,-1340.92138671875
57.92076277732849,52,-1340.92138671875
58.42087244987488,53,-1340.92138671875
59.580952167510986,54,-1273.1881713867188
60.97681713104248,55,-1273.1881713867188
62.32844662666321,56,-1273.1881713867188
64.02095341682434,57,-1273.1881713867188
65.39285516738892,58,-1273.1881713867188
66.77677536010742,59,-1273.1881713867188
67.98473501205444,60,-1273.1881713867188
68.7448570728302,61,-1273.1881713867188
69.72481107711792,62,-1273.1881713867188
71.09284162521362,63,-1273.1881713867188
72.68079280853271,64,-1273.1881713867188
74.1088638305664,65,-1273.1881713867188
75.06125664710999,66,-1273.1881713867188
76.34486794471741,67,-1273.1881713867188
76.9288432598114,68,-1273.1881713867188
78.18877148628235,69,-1273.1881713867188
79.30078744888306,70,-1273.1881713867188
80.7846839427948,71,-1273.1881713867188
81.82886266708374,72,-968.6305389404297
83.55933976173401,73,-968.6305389404297
84.5047550201416,74,-968.6305389404297
85.51280164718628,75,-968.6305389404297
86.69293260574341,76,-968.6305389404297
88.02881813049316,77,-968.6305389404297
89.06484699249268,78,-968.6305389404297
90.20091986656189,79,-968.6305389404297
91.44112133979797,80,-968.6305389404297
92.8647849559784,81,-964.3061981201172
94.31276774406433,82,-956.10009765625
95.53682804107666,83,-956.10009765625
96.50888061523438,84,-956.10009765625
97.64483332633972,85,-956.10009765625
98.68880343437195,86,-956.10009765625
99.72894096374512,87,-956.10009765625
100.62096858024597,88,-956.10009765625
101.84881496429443,89,-956.10009765625
103.26080012321472,90,-956.10009765625
104.6729028224945,91,-956.10009765625
106.1527853012085,92,-956.10009765625
107.26091694831848,93,-956.10009765625
108.80155205726624,94,-827.6167297363281
110.27678680419922,95,-827.6167297363281
111.78885245323181,96,-827.6167297363281
112.94864106178284,97,-827.6167297363281
114.29700684547424,98,-827.6167297363281
115.49671745300293,99,-827.6167297363281
116.86998462677002,100,-827.6167297363281
118.2488100528717,101,-827.6167297363281
119.6848533153534,102,-827.6167297363281
121.05816864967346,103,-827.6167297363281
122.02072310447693,104,-827.6167297363281
123.21280860900879,105,-827.6167297363281
124.57680463790894,106,-827.6167297363281
125.57760381698608,107,-827.6167297363281
126.65274739265442,108,-827.6167297363281
127.51678466796875,109,-827.6167297363281
128.60490536689758,110,-827.6167297363281
129.78436946868896,111,-827.6167297363281
130.47286343574524,112,-827.6167297363281
131.45826768875122,113,-827.6167297363281
132.44476795196533,114,-827.6167297363281
133.13497281074524,115,-827.6167297363281
133.97278547286987,116,-827.6167297363281
135.0208728313446,117,-827.6167297363281
136.20479655265808,118,-827.6167297363281
137.20069527626038,119,-827.6167297363281
137.8728210926056,120,-827.6167297363281
139.37281465530396,121,-827.6167297363281
140.58877754211426,122,-827.6167297363281
141.62079906463623,123,-827.6167297363281
142.56487250328064,124,-827.6167297363281
144.06900596618652,125,-827.6167297363281
145.32086277008057,126,-827.6167297363281
146.46878910064697,127,-827.6167297363281
147.66508626937866,128,-827.6167297363281
148.69148802757263,129,-827.6167297363281
149.79771423339844,130,-827.6167297363281
150.4688675403595,131,-827.6167297363281
151.42081904411316,132,-827.6167297363281
152.6127474308014,133,-827.6167297363281
153.61622548103333,134,-827.6167297363281
154.59282398223877,135,-827.6167297363281
155.78482747077942,136,-827.6167297363281
157.14245891571045,137,-827.6167297363281
158.37676882743835,138,-827.6167297363281
159.56951236724854,139,-827.6167297363281
160.74552726745605,140,-827.6167297363281
161.5768527984619,141,-827.6167297363281
162.8734061717987,142,-760.6970672607422
164.4498815536499,143,-760.6970672607422
165.4167835712433,144,-676.5677642822266
167.01285195350647,145,-676.5677642822266
168.02075481414795,146,-676.5677642822266
168.9170627593994,147,-676.5677642822266
169.86891293525696,148,-676.5677642822266
170.884827375412,149,-676.5677642822266
172.2169280052185,150,-636.4075622558594
173.23347759246826,151,-636.4075622558594
174.18891406059265,152,-636.4075622558594
175.0568871498108,153,-636.4075622558594
176.5909879207611,154,-636.4075622558594
177.8327763080597,155,-636.4075622558594
179.20539784431458,156,-636.4075622558594
180.04476165771484,157,-636.4075622558594
181.23284268379211,158,-636.4075622558594
182.08887219429016,159,-636.4075622558594
183.3208305835724,160,-636.4075622558594
184.5567717552185,161,-636.4075622558594
185.66971611976624,162,-636.4075622558594
186.308988571167,163,-636.4075622558594
187.45741176605225,164,-636.4075622558594
188.48424434661865,165,-636.4075622558594
189.43976402282715,166,-636.4075622558594
190.28709840774536,167,-636.4075622558594
191.42898035049438,168,-636.4075622558594
192.38137030601501,169,-636.4075622558594
193.82330703735352,170,-636.4075622558594
194.92131280899048,171,-636.4075622558594
195.70878219604492,172,-636.4075622558594
196.9367072582245,173,-636.4075622558594
198.20418572425842,174,-636.4075622558594
199.1652135848999,175,-636.4075622558594
199.8608295917511,176,-636.4075622558594
200.93683648109436,177,-636.4075622558594
202.13119196891785,178,-636.4075622558594
203.04100632667542,179,-636.4075622558594
204.02874660491943,180,-636.4075622558594
204.90072584152222,181,-636.4075622558594
206.14491844177246,182,-636.4075622558594
206.9053840637207,183,-636.4075622558594
207.76141357421875,184,-636.4075622558594
208.9487361907959,185,-636.4075622558594
210.21676111221313,186,-636.4075622558594
211.50472950935364,187,-636.4075622558594
212.94872903823853,188,-636.4075622558594
213.7406461238861,189,-636.4075622558594
214.97681736946106,190,-636.4075622558594
216.40080738067627,191,-636.4075622558594
217.37684273719788,192,-636.4075622558594
218.8247890472412,193,-636.4075622558594
220.22921204566956,194,-636.4075622558594
221.36474609375,195,-636.4075622558594
222.89681196212769,196,-636.4075622558594
224.27351331710815,197,-636.4075622558594
225.4329001903534,198,-636.4075622558594
226.78674602508545,199,-636.4075622558594
227.61680459976196,200,-636.4075622558594
229.17267513275146,201,-636.4075622558594
230.23024463653564,202,-636.4075622558594
231.4127607345581,203,-636.4075622558594
232.74875354766846,204,-636.4075622558594
233.88081192970276,205,-636.4075622558594
234.5251157283783,206,-636.4075622558594
235.1367061138153,207,-636.4075622558594
236.00648379325867,208,-636.4075622558594
237.28027510643005,209,-636.4075622558594
238.09292912483215,210,-636.4075622558594
239.29313683509827,211,-636.4075622558594
240.7108860015869,212,-636.4075622558594
241.79587626457214,213,-636.4075622558594
243.1889772415161,214,-636.4075622558594
244.55291533470154,215,-636.4075622558594
245.71472811698914,216,-636.4075622558594
247.09691500663757,217,-636.4075622558594
248.3806335926056,218,-636.4075622558594
249.57677841186523,219,-636.4075622558594
250.8609881401062,220,-636.4075622558594
252.13175868988037,221,-636.4075622558594
253.40877747535706,222,-636.4075622558594
254.74481177330017,223,-636.4075622558594
256.0768139362335,224,-636.4075622558594
257.3206830024719,225,-636.4075622558594
258.53415393829346,226,-636.4075622558594
259.55703473091125,227,-636.4075622558594
260.62875175476074,228,-636.4075622558594
261.67696928977966,229,-636.4075622558594
262.8407669067383,230,-636.4075622558594
264.0741171836853,231,-636.4075622558594
265.6847960948944,232,-636.4075622558594
266.916757106781,233,-636.4075622558594
268.09749269485474,234,-636.4075622558594
269.4768257141113,235,-636.4075622558594
270.650799036026,236,-636.4075622558594
271.6407959461212,237,-636.4075622558594
273.3363161087036,238,-636.4075622558594
274.3328619003296,239,-636.4075622558594
275.5687446594238,240,-636.4075622558594
276.72515964508057,241,-636.4075622558594
278.09581303596497,242,-636.4075622558594
279.2886974811554,243,-636.4075622558594
280.12263011932373,244,-636.4075622558594
281.25832200050354,245,-636.4075622558594
282.7070827484131,246,-636.4075622558594
283.9167079925537,247,-636.4075622558594
285.1160933971405,248,-636.4075622558594
286.2969455718994,249,-636.4075622558594
287.3985285758972,250,-636.4075622558594
288.6087715625763,251,-636.4075622558594
289.84475088119507,252,-636.4075622558594
290.9767792224884,253,-636.4075622558594
